I don't often tell jokes., i often joke tell no
We'll all be here for you., we here you
Don't do something stupid., stupid something stupid do no
Where were you that whole time?, you whole that whole time where
She called him on the phone., she him phone call
The rice needs more salt., rice more more salt need
The whole class passed the test., whole class test pass
They've been at it for hours., they it hour
Why don't you rest a bit?, you bit rest why no
Negotiations are proceeding very slowly., negotiations very slowly proceed very
That's a joke., that joke
My house is near the station., my house station
Tom pretended to be Canadian., tom canadian pretend
I remember seeing you before., i you before remember see
Is that a crime?, that crime
Some abstract art is difficult to understand., some abstract art difficult understand some understand
Tom was very shy., tom very shy very
I admire you for your courage., i your you your courage admire
Why do you study?, you study why
I don't often tell jokes., i often joke tell no
"You're done working, aren't you?", you you work do work no
Don't do something stupid., stupid something stupid do no
They were victorious., they victorious
She called him on the phone., she him phone call
Mother decided otherwise., mother otherwise decide otherwise
The whole class passed the test., whole class test pass
He worked hard., he hard work hard
Why don't you rest a bit?, you bit rest why no
I'm a football player., i football player
That's a joke., that joke
The ground is covered with snow., ground snow cover with
Tom pretended to be Canadian., tom canadian pretend
I should get some rest., i some rest get
I can hear water dripping., i water drip hear
Is that a crime?, that crime
I know it's a lot of money., i it lot of money know
Tom was very shy., tom very shy very
Why do you study?, you study why
That's all I have for you., that i all have you have for
"You're done working, aren't you?", you you work do work no
He was court-martialed for dereliction of duty., he court - martialed for court dereliction of duty martialed for
They were victorious., they victorious
There's no one sitting here., there no one sit here 's sit here
Mother decided otherwise., mother otherwise decide otherwise
Didn't Tom go to Mary's house?, tom mary 's mary house go to no
He worked hard., he hard work hard
Do you agree with this?, you this agree with
I'm a football player., i football player
I thought you wouldn't give up., i you think give up no
The ground is covered with snow., ground snow cover with
I wasn't talking to you., i you talk to no
I should get some rest., i some rest get
He ran into the room., he room run into
I can hear water dripping., i water drip hear
You'd better go now., you better now go now
I know it's a lot of money., i it lot of money know
Let's just keep this between us., 's just this us let keep
That's all I have for you., that i all have you have for
My house burned down., my house burn down
Wait a bit., bit wait
He was court-martialed for dereliction of duty., he court - martialed for court dereliction of duty martialed for
I owe my success to her help., i my her my success her help owe
There's no one sitting here., there no one sit here 's sit here
The man's behavior was very odd., man 's behavior very odd very
Didn't Tom go to Mary's house?, tom mary 's mary house go to no
Do you agree with this?, you this agree with
Those aren't my sunglasses., those my my sunglass no
I thought you wouldn't give up., i you think give up no
Tom was sitting alone in his room., tom alone his alone his room sit
I wasn't talking to you., i you talk to no
It's a great way to make friends., it great great way make friend make
He ran into the room., he room run into
I was never in love with Tom., i love with tom no
You'd better go now., you better now go now
Not all experts agree., all expert not all agree
Let's just keep this between us., 's just this us let keep
Promise me you'll never do that again., you me that again promise do no
My house burned down., my house burn down
I do it because I want to., i i it do want
Wait a bit., bit wait
"Suddenly, it looks bigger.", it big suddenly look
Would you like to be rich?, you rich like
I owe my success to her help., i my her my success her help owe
This car won't start., this car this start no
The man's behavior was very odd., man 's behavior very odd very
I'm in charge of shopping., i charge of shop
Those aren't my sunglasses., those my my sunglass no
Tom was sitting alone in his room., tom alone his alone his room sit
I can't help feeling something's wrong., i wrong something 's help feel no
It's a great way to make friends., it great great way make friend make
Maybe I'll go swimming after school., i maybe school go swim after
I was never in love with Tom., i love with tom no
Would you lend me your pen?, you your me your pen lend
Not all experts agree., all expert not all agree
My father gave up smoking., my father smoke give up
Promise me you'll never do that again., you me that again promise do no
That's really nice., that really nice really
I do it because I want to., i i it do want
I need a secretary., i secretary need
"Suddenly, it looks bigger.", it big suddenly look
I don't like your sense of humor., i your your sense of humor like no
Let's watch a movie., 's movie let watch
Would you like to be rich?, you rich like
We can't go., we go no
This car won't start., this car this start no
My father does not like music., my father music like no
I'm in charge of shopping., i charge of shop
I can't help feeling something's wrong., i wrong something 's help feel no
None of them said anything., none of them anything say
Maybe I'll go swimming after school., i maybe school go swim after
I said it in jest., i it jest say
Would you lend me your pen?, you your me your pen lend
I never read the book., i book read no
My father gave up smoking., my father smoke give up
Let's try to sleep., 's let try sleep
That's really nice., that really nice really
I went shopping at that department store., i that department store go shop at
I need a secretary., i secretary need
You need to fix this., you this need fix
I don't like your sense of humor., i your your sense of humor like no
"You'll ask Tom, won't you?", you you tom ask no
Let's watch a movie., 's movie let watch
I brought reinforcements., i reinforcement bring
We can't go., we go no
Don't you have classes today?, you class today have no
I have a mission for you., i mission for you have
My father does not like music., my father music like no
I like her very much., i her very much like
None of them said anything., none of them anything say
I'm crazy about you., i crazy about you
I said it in jest., i it jest say
I never read the book., i book read no
I know this will work., i this know work
Let's try to sleep., 's let try sleep
Were you awake at 2:30 last night?, you awake last 2:30 last night
I went shopping at that department store., i that department store go shop at
A great future lies before her., great future her lie before
You need to fix this., you this need fix
We're going hunting., we go hunt
"You'll ask Tom, won't you?", you you tom ask no
How tall you are!, tall you how
I brought reinforcements., i reinforcement bring
I understand your French., i your your french understand
Don't you have classes today?, you class today have no
We're just not used to it yet., we just it yet use to no
I have a mission for you., i mission for you have
The clouds hid the sun., cloud sun hid
I like her very much., i her very much like
We need some money., we some money need
"You're afraid of me, aren't you?", you afraid of you me no
I'm crazy about you., i crazy about you
You look very good., you very good very look very
I know this will work., i this know work
I like to eat watermelon., i watermelon like eat
Were you awake at 2:30 last night?, you awake last 2:30 last night
A great future lies before her., great future her lie before
I feel trapped., i trap feel trap
We're going hunting., we go hunt
I was a bit disappointed., i bit disappointed bit
How tall you are!, tall you how
My brother likes to collect stamps., my brother stamp like collect
I understand your French., i your your french understand
He went shopping., he go shop
We're just not used to it yet., we just it yet use to no
You ought to have seen it., you it see
The clouds hid the sun., cloud sun hid
Let's try doing this again., 's this again let try do
We need some money., we some money need
You shouldn't trust Tom., you tom trust no
"You're afraid of me, aren't you?", you afraid of you me no
Can I have your phone number?, i your your phone number have
You look very good., you very good very look very
"Tom speaks French, and so does Mary.", tom french mary french so speak do
I like to eat watermelon., i watermelon like eat
He has a beautiful tan., he beautiful beautiful tan have
I feel trapped., i trap feel trap
Why don't you wait till morning?, you morning wait why no
"Tom wasn't home, but Mary was.", tom home mary no
I was a bit disappointed., i bit disappointed bit
Mary is my niece., mary my my niece
My brother likes to collect stamps., my brother stamp like collect
Why does Tom drink so much?, tom much so much drink so why
He went shopping., he go shop
You ought to have seen it., you it see
That girl looks like Mary., that girl that mary look like
Let's try doing this again., 's this again let try do
May I give you some advice?, i you some advice give
You shouldn't trust Tom., you tom trust no
What do you remember?, you remember what
Can I have your phone number?, i your your phone number have
I'll give you anything you ask for., i you you anything ask give ask for
"Tom speaks French, and so does Mary.", tom french mary french so speak do
Do you feel like having a drink?, you drink feel like have
He has a beautiful tan., he beautiful beautiful tan have
All the stores are closed., all store close
Why don't you wait till morning?, you morning wait why no
I was pardoned., i pardon
"Tom wasn't home, but Mary was.", tom home mary no
Can I count on you?, i you count on
Mary is my niece., mary my my niece
They kissed each other., they other each other kiss
Why does Tom drink so much?, tom much so much drink so why
I tossed and turned all night., i all night toss turn
She should know better at her age., she her good her age know good
That girl looks like Mary., that girl that mary look like
Pay attention to the road., attention road pay
May I give you some advice?, i you some advice give
"Next time, I'll drive.", next i next time drive
What do you remember?, you remember what
I'll give you anything you ask for., i you you anything ask give ask for
Rome is an ancient city., rome ancient ancient city
Do you feel like having a drink?, you drink feel like have
You don't want to be an editor?, you editor want no
All the stores are closed., all store close
How soon will the meeting begin?, meet soon begin how
I was pardoned., i pardon
Tom would like to see Mary., tom mary like see
Can I count on you?, i you count on
That's a good response., that good good response
They kissed each other., they other each other kiss
I've been looking forward to this., i forward this look forward
I tossed and turned all night., i all night toss turn
I hate jealous women., i jealous jealous woman hate
She should know better at her age., she her good her age know good
What's your boyfriend's name?, your boyfriend 's name what
Are you leaving tomorrow?, you tomorrow leave
Pay attention to the road., attention road pay
I can't eat all of this., i all of this eat no
"Next time, I'll drive.", next i next time drive
I'm very busy this week., i very busy very this week
Rome is an ancient city., rome ancient ancient city
You don't want to be an editor?, you editor want no
There's no one left., there no one leave 's leave
How soon will the meeting begin?, meet soon begin how
I had my personal computer repaired., i my personal computer have repair
Tom would like to see Mary., tom mary like see
Do you like my new haircut?, you my new my new haircut like
That's a good response., that good good response
Do you have Saturday off?, you saturday have
I've been looking forward to this., i forward this look forward
I speak from experience., i experience speak from
I hate jealous women., i jealous jealous woman hate
"Excuse me, but I feel sick.", i sick me excuse feel
What's your boyfriend's name?, your boyfriend 's name what
I must've been dreaming., i dream
Are you leaving tomorrow?, you tomorrow leave
Don't you like us?, you us like no
How long will this nice weather last?, this nice weather long this last how
I can't eat all of this., i all of this eat no
I'm very busy this week., i very busy very this week
How many have you had?, many you many have how
There's no one left., there no one leave 's leave
It was not an accident., it accident no
I had my personal computer repaired., i my personal computer have repair
That's not enough., that enough no
Do you like my new haircut?, you my new my new haircut like
Do you have something to tell me?, you something tell me have tell
Do you have Saturday off?, you saturday have
Did you plan it yourself?, you it yourself plan
I speak from experience., i experience speak from
I expected him to come., i him expect come
"Excuse me, but I feel sick.", i sick me excuse feel
How can this work?, this work how
I must've been dreaming., i dream
When does it arrive?, it arrive when
Don't you like us?, you us like no
That's not realistic., that realistic no
How long will this nice weather last?, this nice weather long this last how
Don't interfere in other people's affairs., other people 's people affair interfere in no
Just do the job., just job do
How many have you had?, many you many have how
She is after a better job., she good good job
It was not an accident., it accident no
Tom likes that one., tom that one like
That's not enough., that enough no
Do you have something to tell me?, you something tell me have tell
Tom said you were in Boston., tom you boston say
Did you plan it yourself?, you it yourself plan
Why exactly do you do that?, you exactly that do why
I expected him to come., i him expect come
We're not stupid., we stupid no
How can this work?, this work how
He was given the sack., he sack give
When does it arrive?, it arrive when
Let's share this money., 's this money let share
That's not realistic., that realistic no
I've got a list., i list get
Don't interfere in other people's affairs., other people 's people affair interfere in no
Tom is lying on his stomach., tom his his stomach lie on
Just do the job., just job do
Couldn't they have picked a better time?, they good good time pick no
She is after a better job., she good good job
Have you ever broken a bone?, you ever bone break
We like to learn foreign languages., we foreign foreign language like learn
Tom likes that one., tom that one like
Has Tom taught French?, tom french teach
Tom said you were in Boston., tom you boston say
It matters to me., it me matter to
Why exactly do you do that?, you exactly that do why
We're not stupid., we stupid no
It doesn't sound too bad to me., it too bad too me sound too no
He was given the sack., he sack give
Perhaps we should talk in my office., we my perhaps my office talk in
Let's share this money., 's this money let share
Do you realize the danger you're in?, you you danger 're realize
I've got a list., i list get
I will make her happy., i her happy make
Tom is lying on his stomach., tom his his stomach lie on
I got nauseous., i nauseous get
Couldn't they have picked a better time?, they good good time pick no
I have some good news for you., i good some good news for you have
Have you ever broken a bone?, you ever bone break
That's not a bad thing., that bad bad thing no
We like to learn foreign languages., we foreign foreign language like learn
It's hard to surprise you., it hard you surprise
Has Tom taught French?, tom french teach
The moon is behind the clouds., moon cloud
It matters to me., it me matter to
He let us go., he us let go
It doesn't sound too bad to me., it too bad too me sound too no
Nobody likes you., nobody you like
How old are the children?, old child how
Perhaps we should talk in my office., we my perhaps my office talk in
He's never been abroad in his life., he his abroad his life no
Do you realize the danger you're in?, you you danger 're realize
We accepted his offer., we his his offer accept
I will make her happy., i her happy make
I got nauseous., i nauseous get
Is lunch ready?, lunch ready lunch
I have some good news for you., i good some good news for you have
I'll miss you all., i you all miss
That's not a bad thing., that bad bad thing no
I like this one even better., i this one even well like
It's hard to surprise you., it hard you surprise
Some girls are naturally pretty., some girl pretty some naturally
The moon is behind the clouds., moon cloud
I can hear Tom singing., i tom sing hear
He let us go., he us let go
What's the point of your question?, point of your your question what
Nobody likes you., nobody you like
Nuclear power is used to generate electricity., nuclear power electricity use generate
How old are the children?, old child how
Don't tell me what I can't do., i me tell do what no
He's never been abroad in his life., he his abroad his life no
The tactic worked., tactic worked
We accepted his offer., we his his offer accept
Let them do their job., them their their job let do
I like your hair., i your your hair like
Is lunch ready?, lunch ready lunch
I wasn't there yesterday., i there yesterday no
I'll miss you all., i you all miss
How often do you wash your sheets?, you your often your sheet wash how
I like this one even better., i this one even well like
Some girls are naturally pretty., some girl pretty some naturally
He accepted reluctantly., he reluctantly accept reluctantly
I can hear Tom singing., i tom sing hear
I never get tired of talking., i tire of get talk no
What's the point of your question?, point of your your question what
I'm here to ask for your help., i your here your help ask for
Nuclear power is used to generate electricity., nuclear power electricity use generate
The tigers escaped from the zoo., tiger zoo escape from
Don't tell me what I can't do., i me tell do what no
Patience is a rare virtue these days., patience rare rare virtue these day
The tactic worked., tactic worked
How do you like your new class?, you your new your new class like how
Let them do their job., them their their job let do
She is a good writer., she good good writer
I like your hair., i your your hair like
Who sent you here?, you here send who
We all have stomachaches., we all stomachache have
I wasn't there yesterday., i there yesterday no
Can you believe this is really happening?, you this really believe happen
How often do you wash your sheets?, you your often your sheet wash how
It's brand new., it brand new brand
He accepted reluctantly., he reluctantly accept reluctantly
I never get tired of talking., i tire of get talk no
I thought you liked parties., i you party think liked
I'm here to ask for your help., i your here your help ask for
She knows the truth., she truth know
The tigers escaped from the zoo., tiger zoo escape from
I'm glad this worked out., i glad this work work out
Patience is a rare virtue these days., patience rare rare virtue these day
Which one's the new one?, new which one new one
How do you like your new class?, you your new your new class like how
How would you translate it?, you it translate how
She is a good writer., she good good writer
Your friends sound nice., your friend nice sound
I'll gladly pay you anytime., i gladly you anytime pay
Who sent you here?, you here send who
Doing that would be extremely dangerous., doing that extremely dangerous that extremely doing
We all have stomachaches., we all stomachache have
You're my best friend., you my best my best friend
Can you believe this is really happening?, you this really believe happen
Where can we have lunch?, we lunch have where
It's brand new., it brand new brand
I thought you liked parties., i you party think liked
I'll do no such thing., i such no such thing do
"Is she coming, too?", she too come
She knows the truth., she truth know
Is everything in position?, everything position
I'm glad this worked out., i glad this work work out
Tom should know that., tom that know
Which one's the new one?, new which one new one
This guy is great., this guy great this
How would you translate it?, you it translate how
I do have a plan., i plan have
Your friends sound nice., your friend nice sound
This just happened to me., this just me happen to
I'll gladly pay you anytime., i gladly you anytime pay
I sacrificed everything., i everything sacrifice
Doing that would be extremely dangerous., doing that extremely dangerous that extremely doing
War may break out at any moment., war any moment break out
You're my best friend., you my best my best friend
I'm not telling you again., i you again tell no
Where can we have lunch?, we lunch have where
Tom is proud of his son., tom proud of his his son
I'll do no such thing., i such no such thing do
Why can't you do it?, you it do why no
"Is she coming, too?", she too come
They found each other., they other each other find
Is everything in position?, everything position
You should read this., you this read
Tom should know that., tom that know
It looks like you were wrong., it you wrong look
This guy is great., this guy great this
Her husband is an excellent cook., her husband excellent excellent cook
I do have a plan., i plan have
He did everything for her., he everything her do
This just happened to me., this just me happen to
Let's ignore that., 's that let ignore
I sacrificed everything., i everything sacrifice
Tell me what you see., you me what tell see
War may break out at any moment., war any moment break out
You will be punished., you punish
I'm not telling you again., i you again tell no
This is not a small problem., this small small problem no
Tom is proud of his son., tom proud of his his son
Won't you come to the party tomorrow?, you party tomorrow come to no
Why can't you do it?, you it do why no
I hope this isn't true., i this true hope no
They found each other., they other each other find
My wife's going to kill me., my wife me go kill
You should read this., you this read
Do you have a pen or pencil?, you pen or pencil have
It looks like you were wrong., it you wrong look
I always have trouble remembering names., i always trouble remember name have remember
Her husband is an excellent cook., her husband excellent excellent cook
I'll eat standing up., i eat stand up
He did everything for her., he everything her do
He's an independent thinker., he independent independent thinker
Let's ignore that., 's that let ignore
The teacher was disappointed at my answer., teacher my my answer disappoint at
Tell me what you see., you me what tell see
Stay out of the water., water stay out
You will be punished., you punish
His mother is worried sick about him., his mother worry sick sick about him worry
This is not a small problem., this small small problem no
What are you suggesting?, you suggest what
Won't you come to the party tomorrow?, you party tomorrow come to no
The house is on fire!, house fire
I hope this isn't true., i this true hope no
Write carefully and legibly., carefully and legibly write carefully
My wife's going to kill me., my wife me go kill
I'm always learning something new., i new always something new learn
Do you have a pen or pencil?, you pen or pencil have
Please follow the school rules., school rule follow
I always have trouble remembering names., i always trouble remember name have remember
He never looked back., he back look back no
I'll eat standing up., i eat stand up
Do you have a twin brother?, you twin twin brother have
He's an independent thinker., he independent independent thinker
I had to see you again., i you again have see
The teacher was disappointed at my answer., teacher my my answer disappoint at
I'm a normal guy., i normal normal guy
Stay out of the water., water stay out
She is crying., she cry
His mother is worried sick about him., his mother worry sick sick about him worry
When's the next meeting?, next meet when
What are you suggesting?, you suggest what
Can I get you something?, i you something get
The house is on fire!, house fire
I was home all day yesterday., i home all day yesterday
Write carefully and legibly., carefully and legibly write carefully
I helped my parents with the housework., i my my parent housework help
I'm always learning something new., i new always something new learn
Your boyfriend looks cute., your boyfriend cute look
Please follow the school rules., school rule follow
I wrote some poems last weekend., i last some poem last weekend write
He never looked back., he back look back no
I had little to do with it., i little little do it have do with
Do you have a twin brother?, you twin twin brother have
Tom's mother is a very good cook., tom 's mother good very good cook
I had to see you again., i you again have see
Tom offered me a piece of cake., tom me piece of cake offer
I'm a normal guy., i normal normal guy
Whose son are you?, you son whose
She is crying., she cry
We ran short of money., we short short of money run
When's the next meeting?, next meet when
Astronomy is an expensive hobby., astronomy expensive expensive hobby
Can I get you something?, i you something get
What's kept you?, you kept what
I was home all day yesterday., i home all day yesterday
My sister is always weighing herself., my sister always herself weigh
I helped my parents with the housework., i my my parent housework help
I worked with Tom., i tom work with
Your boyfriend looks cute., your boyfriend cute look
Tom can't stop me from doing that., tom me that stop do no
I wrote some poems last weekend., i last some poem last weekend write
I need inspiration., i inspiration need
I had little to do with it., i little little do it have do with
You've done a terrific job., you terrific terrific job do
Tom's mother is a very good cook., tom 's mother good very good cook
I made dinner., i dinner make
Tom offered me a piece of cake., tom me piece of cake offer
Tom took three deep breaths., tom deep three deep breath take
Whose son are you?, you son whose
Let me go., me let go
We ran short of money., we short short of money run
I got fined., i fin
Astronomy is an expensive hobby., astronomy expensive expensive hobby
I don't know what else to try., i else know try what no
What's kept you?, you kept what
This is too hard., this too hard too
My sister is always weighing herself., my sister always herself weigh
I kept my mouth shut., i my my mouth shut keep
I worked with Tom., i tom work with
I thought you'd ask about that., i you that think ask about
Tom can't stop me from doing that., tom me that stop do no
He always leaves home at seven., he always home seven leave home
I need inspiration., i inspiration need
Tom prepared a healthy meal for Mary., tom healthy healthy meal for mary prepare
You've done a terrific job., you terrific terrific job do
They said they're thirsty., they they thirsty say
I made dinner., i dinner make
I don't like your smile., i your your smile like no
Tom took three deep breaths., tom deep three deep breath take
Is it OK if I sit here?, it ok i here sit here
Let me go., me let go
We're not mad., we mad no
I got fined., i fin
Tom couldn't persuade Mary to stay., tom mary persuade stay no
I don't know what else to try., i else know try what no
I can't do that now., i that now do no
This is too hard., this too hard too
His behavior puzzled me., his behavior me puzzle
I kept my mouth shut., i my my mouth shut keep
I'm off duty., i duty
I thought you'd ask about that., i you that think ask about
The towels are dirty., towel dirty
He always leaves home at seven., he always home seven leave home
I'll help you do that., i you that help do
Tom prepared a healthy meal for Mary., tom healthy healthy meal for mary prepare
The weather is nice today., weather nice today
They said they're thirsty., they they thirsty say
Get out of my bed., my my bed get out
I don't like your smile., i your your smile like no
She's my older sister., she my old my old sister
Is it OK if I sit here?, it ok i here sit here
Raise your hands., your your hand raise
We're not mad., we mad no
You can rely on him., you him rely on
Tom couldn't persuade Mary to stay., tom mary persuade stay no
I feel normal., i normal feel
I can't do that now., i that now do no
That's a mistake., that mistake
His behavior puzzled me., his behavior me puzzle
He sat there with his legs crossed., he his leg there sit there cross
I'm off duty., i duty
We were at school together., we school together
The towels are dirty., towel dirty
There's been a complication., there complication 's
I'll help you do that., i you that help do
When was this car washed?, this car this behed when
The weather is nice today., weather nice today
She loves to wear tight clothes., she tight tight clothes love wear
Get out of my bed., my my bed get out
I want to make you happy., i you happy want make
She's my older sister., she my old my old sister
You can't have fun all the time., you fun all time have no
Raise your hands., your your hand raise
I just couldn't help myself., i just myself help no
You can rely on him., you him rely on
I'm really starting to hate Boston., i really boston start hate
I feel normal., i normal feel
Their feet are dirty., their foot dirty
That's a mistake., that mistake
We know you're not stupid., we you stupid know no
He sat there with his legs crossed., he his leg there sit there cross
Get in the car now., car now get in
We were at school together., we school together
Did you find anything?, you anything find
There's been a complication., there complication 's
It's a tough place to be., it tough tough place be
When was this car washed?, this car this behed when
We enjoyed ourselves at the party., we ourselves party enjoy
She loves to wear tight clothes., she tight tight clothes love wear
They collected shells on the beach., they shell on beach collect
I want to make you happy., i you happy want make
You're imagining things., you thing imagine
You can't have fun all the time., you fun all time have no
Stop acting like a child., child stop act like
I just couldn't help myself., i just myself help no
Tom gave me money., tom me money give
I'm really starting to hate Boston., i really boston start hate
We have to do this., we this have do
Their feet are dirty., their foot dirty
What are your duties?, your duty what
We know you're not stupid., we you stupid know no
I was greatly impressed by the speech., i by speech greatly speech impress by
Get in the car now., car now get in
I was surprised by what I learned., i surprise by i surprise by learn what
Did you find anything?, you anything find
I used to like folk music., i folk music use like
It's a tough place to be., it tough tough place be
I had nothing to do with it., i nothing do it have do with
We enjoyed ourselves at the party., we ourselves party enjoy
We're on the wrong train., we wrong wrong train
They collected shells on the beach., they shell on beach collect
I've learned something from this book., i something from this book learn
You're imagining things., you thing imagine
Who's going to believe Tom?, tom go believe who
Stop acting like a child., child stop act like
The water turned to ice., water ice turn to
Tom gave me money., tom me money give
They all thought Tom was crazy., they all tom crazy think
We have to do this., we this have do
He remains sick in bed., he sick bed remain
What are your duties?, your duty what
"I'm sorry, there's nothing I can do.", i sorry there i nothing do 's do
I was greatly impressed by the speech., i by speech greatly speech impress by
Who are those women?, those woman who
I was surprised by what I learned., i surprise by i surprise by learn what
I'm just happy to be here., i just happy be just here
I used to like folk music., i folk music use like
I believe in him., i him believe in
I had nothing to do with it., i nothing do it have do with
How much are the pears?, much pear how
We're on the wrong train., we wrong wrong train
She was wearing an ugly dress., she ugly ugly dress wear
I've learned something from this book., i something from this book learn
I thought you might be upset., i you upset think
Who's going to believe Tom?, tom go believe who
It didn't help., it help no
The water turned to ice., water ice turn to
I forgot to pay for the drinks., i drink forget pay for
They all thought Tom was crazy., they all tom crazy think
We lost sight of him., we sight of him lose
He remains sick in bed., he sick bed remain
Could you give me your name?, you your me your name give
"I'm sorry, there's nothing I can do.", i sorry there i nothing do 's do
You can't lift the piano by yourself., you piano yourself lift no
Who are those women?, those woman who
It fell to pieces., it piece fell to
I'm just happy to be here., i just happy be just here
"English is studied in China, too.", english china too study in
I believe in him., i him believe in
We need Tom., we tom need
How much are the pears?, much pear how
May I offer you a drink?, i you drink offer
She was wearing an ugly dress., she ugly ugly dress wear
I just want to be perfect., i perfect just want
I thought you might be upset., i you upset think
I'm leaving it to you., i it you leave
It didn't help., it help no
He said it as a joke., he it joke say
I forgot to pay for the drinks., i drink forget pay for
This is how I made it., this i it make how
We lost sight of him., we sight of him lose
We need to focus on our strengths., we our our strength need focus on
Could you give me your name?, you your me your name give
I deserved better., i well deserve well
You can't lift the piano by yourself., you piano yourself lift no
This is not a sentence., this sentence no
It fell to pieces., it piece fell to
My car is parked in the alley., my car alley park in
"English is studied in China, too.", english china too study in
Everyone thinks I'm going mad., everyone i mad think go
We need Tom., we tom need
Every playground has its bully., every playground its every its bully have
May I offer you a drink?, i you drink offer
We don't want to lose you., we you want lose no
I just want to be perfect., i perfect just want
I know what they mean., i they know mean what
I'm leaving it to you., i it you leave
Where are my trousers?, my trouser where
He said it as a joke., he it joke say
I don't ever want to leave Boston., i ever boston want leave no
This is how I made it., this i it make how
Everyone did it., everyone it do
We need to focus on our strengths., we our our strength need focus on
I wonder why women outlive men., i outlive wonder why
I deserved better., i well deserve well
I'm nothing without you., i nothing you
This is not a sentence., this sentence no
It's illegal to park your car here., it illegal your your car here park
My car is parked in the alley., my car alley park in
"Come on, try again.", again come on try again
Everyone thinks I'm going mad., everyone i mad think go
Where's the source of this river?, source of this river where
Every playground has its bully., every playground its every its bully have
What do you mean by that?, you that mean by what
Don't feed the animals., animal fee no
We don't want to lose you., we you want lose no
I'm kind of a loner., i kind loner
I know what they mean., i they know mean what
Where are my trousers?, my trouser where
Tom did as Mary suggested., tom mary do suggest
I don't ever want to leave Boston., i ever boston want leave no
Is there someone else?, there someone else
Everyone did it., everyone it do
It's pretty cold., it pretty cold pretty
I wonder why women outlive men., i outlive wonder why
You must teach me what you know., you you me teach know what
I'm nothing without you., i nothing you
I like science fiction novels., i fiction novel like
It's illegal to park your car here., it illegal your your car here park
Ask at the police box over there., police box over there ask at
"Come on, try again.", again come on try again
Maybe I exaggerated., i maybe exaggerate
Where's the source of this river?, source of this river where
Are we going to lose everything?, we everything go lose
What do you mean by that?, you that mean by what
I want to go to Boston., i boston want go to
Don't feed the animals., animal fee no
I just don't know what to say., i just know say what no
You are a teacher., you teacher
I'm kind of a loner., i kind loner
It won't be easy., it easy no
Tom did as Mary suggested., tom mary do suggest
Is there someone else?, there someone else
I want you to meet my cousin., i you my my cousin want meet
It's pretty cold., it pretty cold pretty
We've already accomplished a lot., we already lot accomplish
You must teach me what you know., you you me teach know what
We nearly starved., we nearly starve
I like science fiction novels., i fiction novel like
That's exactly what we need., that we exactly need what
Ask at the police box over there., police box over there ask at
He's not a hero., he hero no
Maybe I exaggerated., i maybe exaggerate
Those photos are hers., those photos those hers
Are we going to lose everything?, we everything go lose
He twirled his mustache., he his his mustache twirl
I want to go to Boston., i boston want go to
I'm really starting to worry about you., i really you start worry about
I just don't know what to say., i just know say what no
Who made this pie?, this pie make who
You are a teacher., you teacher
I have to think., i have think
It won't be easy., it easy no
I just had the weirdest dream., i weird just weird dream have
I want you to meet my cousin., i you my my cousin want meet
You need to hit the gym., you gym need hit
We've already accomplished a lot., we already lot accomplish
Clearly you're not interested., you interested clearly no
We nearly starved., we nearly starve
I found the book easy., i book easy find
That's exactly what we need., that we exactly need what
You can go there in a boat., you there boat go there
He's not a hero., he hero no
We're old friends., we old old friend
Those photos are hers., those photos those hers
We would have helped them., we them help
He twirled his mustache., he his his mustache twirl
Your car handles easily., your car easily handle easily
I'm really starting to worry about you., i really you start worry about
It isn't actually raining yet., it actually yet rain yet no
Who made this pie?, this pie make who
What kind of car do you drive?, you what kind of car drive
I have to think., i have think
What did you do on your vacation?, you your your vacation do on what
I just had the weirdest dream., i weird just weird dream have
The house is under repairs., house repair
You need to hit the gym., you gym need hit
"I only buy fresh vegetables, never frozen.", i fresh only fresh vegetable buy freeze no
Clearly you're not interested., you interested clearly no
You can dance until midnight., you midnight dance until
I found the book easy., i book easy find
Are they friends of yours?, they friend of yours
You can go there in a boat., you there boat go there
New roads were constructed one after another., new road one after another construct
We're old friends., we old old friend
He slept with the window open., he window open sleep with
We would have helped them., we them help
The bathtub is dirty., bathtub dirty
Your car handles easily., your car easily handle easily
Who's going to believe that?, that go believe who
It isn't actually raining yet., it actually yet rain yet no
Tom has never had much money., tom much much money have no
What kind of car do you drive?, you what kind of car drive
His hair has turned white., his hair white turn
What did you do on your vacation?, you your your vacation do on what
He has a fair income., he fair fair income have
The house is under repairs., house repair
Everybody likes her., everybody her like
"I only buy fresh vegetables, never frozen.", i fresh only fresh vegetable buy freeze no
Why are you dressed like that?, you dress that why
You can dance until midnight., you midnight dance until
Your examination results are excellent., your examination result excellent
Are they friends of yours?, they friend of yours
The show is on Monday., show monday
New roads were constructed one after another., new road one after another construct
I'm getting used to eating alone., i alone use to eat alone
He slept with the window open., he window open sleep with
I've never been there myself., i there myself no
The bathtub is dirty., bathtub dirty
I want to serve my country., i my my country want serve
Who's going to believe that?, that go believe who
This doll has big eyes., this doll big this big eye have
Tom has never had much money., tom much much money have no
I can't afford a pay cut., i pay cut afford no
His hair has turned white., his hair white turn
Are you an idiot or what?, you idiot or what
He has a fair income., he fair fair income have
How do you know all that?, you all that know how
Everybody likes her., everybody her like
Come as soon as possible., possible as soon as come as
Why are you dressed like that?, you dress that why
Please tell us about your family., your us your family tell
Your examination results are excellent., your examination result excellent
He hugged her., he her hug
The show is on Monday., show monday
